Time, Seats Used, Seats Taken, Delta_Time, Increment_Used, Increment_Reserved
317.1429,210,146,0,0,0
317.1429,211,145,0,0,0
318.5714,212,144,1.428589,302.8608,205.7168
318.5714,213,143,0,0,0
318.5714,214,142,0,0,0
319.0748,215,141,0.5033569,108.2217,70.97333
320,216,140,0.9252014,199.8435,129.5282
320,217,139,0,0,0
320,218,138,0,0,0
320,219,137,0,0,0
320.5545,220,136,0.5545349,121.9977,75.41675
320.5545,220,137,0,0,0
320.6044,220,138,0.04983521,10.96375,6.877258
320.6044,219,138,0,0,0
320.6044,219,138,0,0,0
320.8337,219,139,0.2293701,50.23206,31.88245
321.4286,220,138,0.5948181,130.86,82.0849
321.9315,221,137,0.5029602,111.1542,68.90555
321.9315,220,137,0,0,0
321.9315,220,137,0,0,0
322.2225,220,138,0.2909546,64.01001,40.15173
324.2857,221,137,2.063232,455.9744,282.6628
325.7143,222,136,1.428589,317.1467,194.2881
326.6727,223,135,0.958374,213.7174,129.3805
326.6727,223,136,0,0,0
327.1783,223,137,0.5055847,112.7454,69.26511
327.6754,224,136,0.4971008,111.3506,67.60571
327.6754,223,136,0,0,0
328.8716,223,136,1.196228,266.7589,162.687
329.4928,223,137,0.6211853,138.5243,85.10239
330.8337,224,136,1.340973,300.3779,182.3723
332.0329,225,135,1.199188,269.8174,161.8904
332.5021,226,134,0.4691772,106.0341,62.86975
332.5021,226,135,0,0,0
332.7185,226,136,0.2163696,48.89954,29.42627
332.7185,225,136,0,0,0
332.7185,225,136,0,0,0
334.007,225,137,1.288544,289.9223,176.5305
334.5138,226,136,0.5068054,114.538,68.92554
337.1528,227,135,2.638977,599.0478,356.2619
337.1528,226,135,0,0,0
337.1528,226,135,0,0,0
337.4155,226,136,0.2626953,59.36914,35.72656
337.4155,225,136,0,0,0
337.5187,225,136,0.103241,23.22922,14.04077
337.6458,226,135,0.1270752,28.71899,17.15515
337.9171,227,134,0.2713318,61.59232,36.35846
337.9171,226,134,0,0,0
339.6331,226,134,1.716003,387.8168,229.9445
339.6331,225,134,0,0,0
339.6331,225,134,0,0,0
339.6331,225,135,0,0,0
339.6331,225,136,0,0,0
339.6331,225,137,0,0,0
339.7728,225,138,0.1396179,31.41403,19.26727
339.7728,225,139,0,0,0
339.9294,225,140,0.1566772,35.25238,21.93481
339.9294,224,140,0,0,0
339.9294,224,140,0,0,0
340.7737,224,141,0.8442688,189.1162,119.0419
340.7737,223,141,0,0,0
340.8337,223,141,0.06002808,13.38626,8.463959
343.6331,224,140,2.799347,627.0537,391.9086
343.9988,224,141,0.3657532,81.92871,51.5712
349.6129,225,140,5.614075,1263.167,785.9705
