ID,Time in System, Time in search
1308,1761.122,0
1309,1761.122,0
1768,843.1824,0
1523,1348.433,0
1794,803.7841,196.7151
1795,803.7841,196.7151
1225,1919.227,0
1226,1919.227,0
1227,1919.227,0
1228,1919.227,0
1334,1737.645,0
1335,1737.645,0
1336,1737.645,0
1642,1116.607,0
1239,1903.973,0
1684,1038.181,0
1575,1269.986,0
1576,1269.986,0
1182,2003.685,0
1690,1033.582,0
1638,1137.344,0
1647,1121.081,0
1965,393.4263,0
1174,2035.978,0
1110,2162.888,37.72684
1111,2162.888,37.72684
1112,2162.888,37.72684
1113,2162.888,37.72684
1274,1868.473,0
1344,1751.871,0
1355,1728.638,0
1700,1031.848,0
1072,2253.751,0
1073,2253.751,0
