Time, Seats Used, Seats Taken, Delta_Time, Increment_Used, Increment_Reserved
300,254,165,0,0,0
300,253,165,0,0,0
300,253,165,0,0,0
300,253,166,0,0,0
300,252,166,0,0,0
300,252,166,0,0,0
300,252,167,0,0,0
300,251,167,0,0,0
300,251,167,0,0,0
300,251,168,0,0,0
300,250,168,0,0,0
300,250,168,0,0,0
300,249,168,0,0,0
300,249,168,0,0,0
300,248,168,0,0,0
300,248,168,0,0,0
300,248,169,0,0,0
300,247,169,0,0,0
300,247,169,0,0,0
300,246,169,0,0,0
300,246,169,0,0,0
300,245,169,0,0,0
300,245,169,0,0,0
300,244,169,0,0,0
300,244,169,0,0,0
300,243,169,0,0,0
300,243,169,0,0,0
300,242,169,0,0,0
300,242,169,0,0,0
300,241,169,0,0,0
300,241,169,0,0,0
300,240,169,0,0,0
300,240,169,0,0,0
300,239,169,0,0,0
300,239,169,0,0,0
300,238,169,0,0,0
300,238,169,0,0,0
300,237,169,0,0,0
300,237,169,0,0,0
300,237,170,0,0,0
300,236,170,0,0,0
300,236,170,0,0,0
300,235,170,0,0,0
300,235,170,0,0,0
300,234,170,0,0,0
300,234,170,0,0,0
300,233,170,0,0,0
300,233,170,0,0,0
300,233,171,0,0,0
300,232,171,0,0,0
300,232,171,0,0,0
300,231,171,0,0,0
300,231,171,0,0,0
300,231,172,0,0,0
300,230,172,0,0,0
300,230,172,0,0,0
300,230,173,0,0,0
300,229,173,0,0,0
300,229,173,0,0,0
300,228,173,0,0,0
300,228,173,0,0,0
300,228,174,0,0,0
300,227,174,0,0,0
300,227,174,0,0,0
300,226,174,0,0,0
300,226,174,0,0,0
300,225,174,0,0,0
300,225,174,0,0,0
300,224,174,0,0,0
300,224,174,0,0,0
300,224,175,0,0,0
300,223,175,0,0,0
300,223,175,0,0,0
300,222,175,0,0,0
300,222,175,0,0,0
300,221,175,0,0,0
300,221,175,0,0,0
300,220,175,0,0,0
300,220,175,0,0,0
300,219,175,0,0,0
300,219,175,0,0,0
300,219,176,0,0,0
300,218,176,0,0,0
300,218,176,0,0,0
300,217,176,0,0,0
300,217,176,0,0,0
300,216,176,0,0,0
300,216,176,0,0,0
300,216,177,0,0,0
300,215,177,0,0,0
300,215,177,0,0,0
300,214,177,0,0,0
300,214,177,0,0,0
300,214,178,0,0,0
300,213,178,0,0,0
300,213,178,0,0,0
300,212,178,0,0,0
300,212,178,0,0,0
300,211,178,0,0,0
300,211,178,0,0,0
300,211,179,0,0,0
300,210,179,0,0,0
300,210,179,0,0,0
300.3794,210,180,0.379364,79.66644,68.28552
300.3794,209,180,0,0,0
300.9172,209,180,0.5378723,112.4153,96.81702
303.3443,209,181,2.427032,507.2498,439.2929
304.4043,210,180,1.059998,222.5995,190.7996
304.9247,211,179,0.5204468,109.8143,93.15997
305.7143,211,180,0.7895813,166.6017,142.1246
305.7245,212,179,0.01016235,2.154419,1.819061
305.7245,211,179,0,0,0
305.9872,211,179,0.2626953,55.42871,47.02246
307.1429,211,180,1.155701,243.8528,208.0261
307.2402,212,179,0.09735107,20.63843,17.42584
309.5942,213,178,2.354004,501.4028,419.0127
311.4286,213,179,1.834351,390.7167,328.3488
311.464,214,178,0.03540039,7.575684,6.30127
311.464,213,178,0,0,0
311.464,213,178,0,0,0
312.7442,213,179,1.280243,272.6917,229.1635
312.8571,213,180,0.1129456,24.0574,20.3302
312.8571,214,179,0,0,0
312.8571,215,178,0,0,0
314.1244,216,177,1.267273,273.731,224.3073
314.2857,217,176,0.1612854,34.99893,28.38623
315.0936,218,175,0.8078613,176.1138,141.3757
315.0936,217,175,0,0,0
315.7143,217,175,0.6207275,134.6979,108.6273
315.7143,218,174,0,0,0
316.0043,219,173,0.2900085,63.51187,50.17148
316.0043,218,173,0,0,0
317.1429,218,173,1.13855,248.2039,196.9691
317.1429,219,172,0,0,0
317.1429,220,171,0,0,0
317.1429,221,170,0,0,0
318.5714,222,169,1.428589,317.1467,241.4315
318.5714,223,168,0,0,0
318.5714,224,167,0,0,0
319.4052,225,166,0.8337402,187.5916,138.4009
320,226,165,0.5948181,134.4289,98.14499
320,227,164,0,0,0
320,228,163,0,0,0
320,229,162,0,0,0
320,230,161,0,0,0
320.5034,231,160,0.5033875,116.2825,80.54199
320.5545,232,159,0.05114746,11.86621,8.132446
320.6044,232,160,0.04983521,11.56177,7.973633
320.6044,231,160,0,0,0
321.4286,231,160,0.8241882,190.3875,131.8701
321.4286,232,159,0,0,0
321.4286,233,158,0,0,0
321.8727,234,157,0.4441528,103.9318,69.73199
321.9315,234,158,0.05880737,13.76093,9.291565
321.9315,233,158,0,0,0
321.9315,233,158,0,0,0
322.5093,233,159,0.5778198,134.632,91.87335
322.8571,234,158,0.3478088,81.38727,54.9538
322.8571,235,157,0,0,0
324.2857,236,156,1.428558,337.1398,222.8551
324.2857,237,155,0,0,0
324.2857,238,154,0,0,0
324.2857,239,153,0,0,0
324.4258,240,152,0.1400452,33.61084,21.28687
324.4491,241,151,0.02331543,5.619019,3.52063
325.0796,241,152,0.6305542,151.9636,95.84424
325.7143,242,151,0.6346741,153.5911,95.83578
325.7143,243,150,0,0,0
326.6727,244,149,0.958374,233.8433,142.7977
327.1429,244,150,0.4701843,114.725,70.52765
327.1429,245,149,0,0,0
327.1429,246,148,0,0,0
327.1429,247,147,0,0,0
327.1429,248,146,0,0,0
327.6754,249,145,0.5325012,132.5928,77.21268
327.6754,248,145,0,0,0
328.5714,248,145,0.8960876,222.2297,129.9327
328.8716,249,144,0.3001404,74.73495,43.22021
328.8716,249,145,0,0,0
329.4052,249,146,0.5335999,132.8664,77.90558
329.4928,250,145,0.08761597,21.90399,12.70432
330,251,144,0.5072021,127.3077,73.03711
330,252,143,0,0,0
330,253,142,0,0,0
330,254,141,0,0,0
330.0354,255,140,0.03540039,9.0271,4.956055
331.4286,256,139,1.393158,356.6484,193.649
331.4286,257,138,0,0,0
332.5021,258,137,1.073547,276.9752,147.076
332.7185,258,138,0.2163696,55.82336,29.85901
332.7185,257,138,0,0,0
334.007,257,138,1.288544,331.1557,177.819
334.2857,258,137,0.2786865,71.90112,38.18005
334.5836,259,136,0.2979431,77.16727,40.52026
336.0902,260,135,1.506531,391.698,203.3817
337.1528,261,134,1.062622,277.3444,142.3914
337.1528,260,134,0,0,0
337.1528,260,134,0,0,0
337.4155,260,135,0.2626953,68.30078,35.46387
337.4155,259,135,0,0,0
337.6458,259,135,0.2303162,59.65189,31.09268
337.9171,260,134,0.2713318,70.54626,36.35846
337.9171,259,134,0,0,0
338.0465,259,134,0.1293945,33.51318,17.33887
338.0465,259,135,0,0,0
339.4052,259,136,1.358643,351.8884,184.7754
339.6331,260,135,0.2279663,59.27124,30.77545
339.6331,259,135,0,0,0
339.6331,259,135,0,0,0
339.6331,259,136,0,0,0
339.6331,259,137,0,0,0
339.6331,259,138,0,0,0
339.7728,259,139,0.1396179,36.16104,19.40689
339.9294,259,140,0.1566772,40.57941,21.93481
339.9294,258,140,0,0,0
339.9294,258,140,0,0,0
340.6345,258,141,0.7050781,181.9102,99.41602
340.7737,259,140,0.1391907,36.05038,19.48669
340.7737,258,140,0,0,0
342.5321,258,140,1.758392,453.6652,246.1749
342.8751,259,139,0.3430176,88.84155,47.67944
343.6331,260,138,0.7579651,197.0709,104.5992
344.8862,260,139,1.253113,325.8093,174.1827
344.8862,260,140,0,0,0
346.6768,260,141,1.790588,465.553,252.473
348.8526,260,142,2.175842,565.719,308.9696
349.0563,261,141,0.2036438,53.15103,28.71378
350.0099,261,142,0.9536743,248.909,135.4218
